Address,Value,PreviousValue,InitialValue
0x1300fac8,0x616d706c,0x616d706c,0x00000000
0x1300facc,0x696e6700,0x696e6700,0x00000000
0x1300fad0,0x9300ded8,0x9300ded8,0x00000000
0x1300fad4,0x526f6f74,0x526f6f74,0x00000000
0x1300fad8,0x00416c6c,0x00416c6c,0x00000000
0x1300fadc,0x5f736372,0x5f736372,0x00000000
0x1300fae8,0x6e730000,0x6e730000,0x00000000
0x1300faec,0x00446567,0x00446567,0x00000000
0x1300faf0,0x72656500,0x72656500,0x00000000
0x1300faf4,0x50616464,0x50616464,0x00000000
0x1300faf8,0x696e6700,0x696e6700,0x00000000
0x1300fafc,0x436f6e74,0x436f6e74,0x00000000
0x1300fb18,0x3f800000,0x3f800000,0x00000000
0x1300fb28,0xbfe01ce0,0xbfe01ce0,0x00000000
0x1300fb2c,0xbf523b40,0xbf523b40,0x00000000
0x1300fb34,0x03000000,0x03000000,0x00000000
0x1300fb3c,0x9300f140,0x9300f140,0x00000000
0x1300fb48,0x05000000,0x05000000,0x00000000
0x1300fb58,0x3f800000,0x3f800000,0x00000000
0x1300fb5c,0x04000000,0x04000000,0x00000000
0x1300fb68,0x3d420200,0x3d420200,0x00000000
0x1300fb6c,0x03000000,0x03000000,0x00000000
0x1300fb74,0x9300f164,0x9300f164,0x00000000
0x1300fb78,0x416c7068,0x416c7068,0x00000000
0x1300fb7c,0x61303100,0x61303100,0x00000000
0x1300fb90,0x3f800000,0x3f800000,0x00000000
0x1300fb94,0x04000000,0x04000000,0x00000000
0x1300fb98,0xc012f744,0xc012f744,0x00000000
0x1300fb9c,0xc1241440,0xc1241440,0x00000000
0x1300fbb0,0x43757273,0x43757273,0x00000000
0x1300fbb4,0x6f725f63,0x6f725f63,0x00000000
0x1300fbb8,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fbbc,0x6f6c3031,0x6f6c3031,0x00000000
0x1300fbd4,0x3f800000,0x3f800000,0x00000000
0x1300fbd8,0x04000000,0x04000000,0x00000000
0x1300fbdc,0xc0dd6ff4,0xc0dd6ff4,0x00000000
0x1300fbe8,0x03000000,0x03000000,0x00000000
0x1300fbf0,0x9300f1ac,0x9300f1ac,0x00000000
0x1300fbf4,0x43757273,0x43757273,0x00000000
0x1300fbf8,0x6f725f63,0x6f725f63,0x00000000
0x1300fbfc,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fc08,0x05000000,0x05000000,0x00000000
0x1300fc18,0x3f800000,0x3f800000,0x00000000
0x1300fc1c,0x04000000,0x04000000,0x00000000
0x1300fc28,0x3d007700,0x3d007700,0x00000000
0x1300fc2c,0x03000000,0x03000000,0x00000000
0x1300fc34,0x9300f1d0,0x9300f1d0,0x00000000
0x1300fc38,0x43757273,0x43757273,0x00000000
0x1300fc3c,0x6f725f63,0x6f725f63,0x00000000
0x1300fc4c,0x05000000,0x05000000,0x00000000
0x1300fc5c,0x3f800000,0x3f800000,0x00000000
0x1300fc6c,0x3d007700,0x3d007700,0x00000000
0x1300fc70,0x03000000,0x03000000,0x00000000
0x1300fc78,0x9300f1f4,0x9300f1f4,0x00000000
0x1300fc7c,0x43757273,0x43757273,0x00000000
0x1300fc90,0x05000000,0x05000000,0x00000000
0x1300fca8,0xc0dd6ff4,0xc0dd6ff4,0x00000000
0x1300fcac,0xc2f7dbf0,0xc2f7dbf0,0x00000000
0x1300fcb0,0x3d007700,0x3d007700,0x00000000
0x1300fcb4,0x03000000,0x03000000,0x00000000
0x1300fcbc,0x9300f218,0x9300f218,0x00000000
0x1300fcc8,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fccc,0x6f6c3035,0x6f6c3035,0x00000000
0x1300fcd4,0x05000000,0x05000000,0x00000000
0x1300fce8,0x04000000,0x04000000,0x00000000
0x1300fcec,0xc0dd6ff4,0xc0dd6ff4,0x00000000
0x1300fcf0,0xc2f7dbf1,0xc2f7dbf1,0x00000000
0x1300fcf4,0x3d007700,0x3d007700,0x00000000
0x1300fcf8,0x03000000,0x03000000,0x00000000
0x1300fd08,0x6f725f63,0x6f725f63,0x00000000
0x1300fd0c,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fd10,0x6f6c3036,0x6f6c3036,0x00000000
0x1300fd18,0x05000000,0x05000000,0x00000000
0x1300fd28,0x3f800000,0x3f800000,0x00000000
0x1300fd2c,0x04000000,0x04000000,0x00000000
0x1300fd30,0xc0dd6ff4,0xc0dd6ff4,0x00000000
0x1300fd34,0xc2f7dbf2,0xc2f7dbf2,0x00000000
0x1300fd38,0x3d007700,0x3d007700,0x00000000
0x1300fd3c,0x03000000,0x03000000,0x00000000
0x1300fd48,0x43757273,0x43757273,0x00000000
0x1300fd4c,0x6f725f63,0x6f725f63,0x00000000
0x1300fd50,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fd54,0x6f6c3037,0x6f6c3037,0x00000000
0x1300fd5c,0x05000000,0x05000000,0x00000000
0x1300fd6c,0x3f800000,0x3f800000,0x00000000
0x1300fd70,0x04000000,0x04000000,0x00000000
0x1300fd74,0xc0dd6ff4,0xc0dd6ff4,0x00000000
0x1300fd78,0xc2f7dbf2,0xc2f7dbf2,0x00000000
0x1300fd7c,0x3d007700,0x3d007700,0x00000000
0x1300fd88,0x9300f284,0x9300f284,0x00000000
0x1300fd8c,0x43757273,0x43757273,0x00000000
0x1300fd90,0x6f725f63,0x6f725f63,0x00000000
0x1300fd94,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fd98,0x6f6c3038,0x6f6c3038,0x00000000
0x1300fdb0,0x3f800000,0x3f800000,0x00000000
0x1300fdb4,0x04000000,0x04000000,0x00000000
0x1300fdb8,0xc0dd6ff4,0xc0dd6ff4,0x00000000
0x1300fdbc,0xc2f7dbf1,0xc2f7dbf1,0x00000000
0x1300fdcc,0x9300f2a8,0x9300f2a8,0x00000000
0x1300fdd0,0x43757273,0x43757273,0x00000000
0x1300fdd4,0x6f725f63,0x6f725f63,0x00000000
0x1300fdd8,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fddc,0x6f6c3039,0x6f6c3039,0x00000000
0x1300fdf4,0x3f800000,0x3f800000,0x00000000
0x1300fdf8,0x04000000,0x04000000,0x00000000
0x1300fdfc,0xc0dd6ff4,0xc0dd6ff4,0x00000000
0x1300fe10,0x9300f2cc,0x9300f2cc,0x00000000
0x1300fe14,0x43757273,0x43757273,0x00000000
0x1300fe18,0x6f725f63,0x6f725f63,0x00000000
0x1300fe1c,0x6f6e7472,0x6f6e7472,0x00000000
0x1300fe38,0x3f800000,0x3f800000,0x00000000
0x1300fe3c,0x04000000,0x04000000,0x00000000
0x1300fe4c,0x03000000,0x03000000,0x00000000
0x1300fe54,0x9300f2f0,0x9300f2f0,0x00000000
0x1300fe58,0x43757273,0x43757273,0x00000000
0x1300fe5c,0x6f725f73,0x6f725f73,0x00000000
0x1300fe78,0x3f800000,0x3f800000,0x00000000
0x1300fe8c,0x6f725f73,0x6f725f73,0x00000000
0x1300fe90,0x74617469,0x74617469,0x00000000
0x1300fe94,0x63303100,0x63303100,0x00000000
0x1300fe98,0x05000000,0x05000000,0x00000000
0x1300feb0,0x6f725f73,0x6f725f73,0x00000000
0x1300feb4,0x74617469,0x74617469,0x00000000
0x1300feb8,0x63303200,0x63303200,0x00000000
0x1300febc,0x05000000,0x05000000,0x00000000
0x1300fed0,0x43757273,0x43757273,0x00000000
0x1300fed4,0x6f725f73,0x6f725f73,0x00000000
0x1300fed8,0x74617469,0x74617469,0x00000000
0x1300fedc,0x63303300,0x63303300,0x00000000
0x1300fef0,0x3f800000,0x3f800000,0x00000000
0x1300fef4,0x43757273,0x43757273,0x00000000
0x1300fef8,0x6f725f73,0x6f725f73,0x00000000
0x1300fefc,0x74617469,0x74617469,0x00000000
0x1300ff14,0x3f800000,0x3f800000,0x00000000
0x1300ff18,0x43757273,0x43757273,0x00000000
0x1300ff1c,0x6f725f73,0x6f725f73,0x00000000
0x1300ff28,0x05000000,0x05000000,0x00000000
0x1300ff38,0x3f800000,0x3f800000,0x00000000
0x1300ff3c,0x43757273,0x43757273,0x00000000
0x1300ff48,0x63303600,0x63303600,0x00000000
0x1300ff4c,0x05000000,0x05000000,0x00000000
0x1300ff5c,0x3f800000,0x3f800000,0x00000000
0x1300ff6c,0x63303700,0x63303700,0x00000000
0x1300ff70,0x05000000,0x05000000,0x00000000
0x1300ff80,0x3f800000,0x3f800000,0x00000000
0x1300ff84,0x43757273,0x43757273,0x00000000
0x1300ff88,0x6f725f73,0x6f725f73,0x00000000
0x1300ff8c,0x74617469,0x74617469,0x00000000
0x1300ff90,0x63303800,0x63303800,0x00000000
0x1300ff94,0x05000000,0x05000000,0x00000000
0x1300ffa8,0x43757273,0x43757273,0x00000000
0x1300ffac,0x6f725f73,0x6f725f73,0x00000000
0x1300ffb0,0x74617469,0x74617469,0x00000000
0x1300ffb4,0x63303900,0x63303900,0x00000000
0x1300ffb8,0x05000000,0x05000000,0x00000000
0x1300ffc8,0x3f800000,0x3f800000,0x00000000
0x1300ffcc,0x4c617267,0x4c617267,0x00000000
0x1300ffd0,0x655f706f,0x655f706f,0x00000000
0x1300ffd4,0x70757000,0x70757000,0x00000000
0x1300ffd8,0x05000000,0x05000000,0x00000000
0x1300ffe8,0x3f800000,0x3f800000,0x00000000
0x1300ffec,0x4c617267,0x4c617267,0x00000000
0x1300fff0,0x655f706f,0x655f706f,0x00000000
0x1300fff4,0x7075705f,0x7075705f,0x00000000
0x1300fff8,0x636f6e74,0x636f6e74,0x00000000
0x1300fffc,0x726f6c6c,0x726f6c6c,0x00000000
0x13010014,0x3f800000,0x3f800000,0x00000000
0x13010018,0x04000000,0x04000000,0x00000000
0x1301001c,0xc11848ac,0xc11848ac,0x00000000
0x1301002c,0x5f546578,0x5f546578,0x00000000
0x13010030,0x74303000,0x74303000,0x00000000
0x13010034,0x05000000,0x05000000,0x00000000
0x1301004c,0x5f546578,0x5f546578,0x00000000
0x13010050,0x74303100,0x74303100,0x00000000
0x13010054,0x05000000,0x05000000,0x00000000
0x13010064,0x3f800000,0x3f800000,0x00000000
0x13010068,0x4c656674,0x4c656674,0x00000000
0x1301006c,0x5f546578,0x5f546578,0x00000000
0x13010070,0x74303200,0x74303200,0x00000000
0x13010074,0x05000000,0x05000000,0x00000000
0x13010088,0x4c656674,0x4c656674,0x00000000
0x1301008c,0x5f546578,0x5f546578,0x00000000
0x13010090,0x74303300,0x74303300,0x00000000
0x13010094,0x05000000,0x05000000,0x00000000
0x130100ac,0x5f546578,0x5f546578,0x00000000
0x130100b0,0x74303400,0x74303400,0x00000000
0x130100b4,0x05000000,0x05000000,0x00000000
0x130100cc,0x5f546578,0x5f546578,0x00000000
0x130100d0,0x74303500,0x74303500,0x00000000
0x130100d4,0x05000000,0x05000000,0x00000000
0x130100ec,0x5f546578,0x5f546578,0x00000000
0x130100f0,0x74303600,0x74303600,0x00000000
0x130100f4,0x05000000,0x05000000,0x00000000
0x1301010c,0x5f546578,0x5f546578,0x00000000
0x13010110,0x74303700,0x74303700,0x00000000
0x13010114,0x05000000,0x05000000,0x00000000
0x1301012c,0x5f546578,0x5f546578,0x00000000
0x13010130,0x74303800,0x74303800,0x00000000
0x13010134,0x05000000,0x05000000,0x00000000
0x13010148,0x4c656674,0x4c656674,0x00000000
0x1301014c,0x5f546578,0x5f546578,0x00000000
0x13010150,0x74303900,0x74303900,0x00000000
0x13010154,0x05000000,0x05000000,0x00000000
0x13010168,0x4d656e75,0x4d656e75,0x00000000
0x1301016c,0x4f707469,0x4f707469,0x00000000
0x13010170,0x6f6e3030,0x6f6e3030,0x00000000
0x13010178,0x05000000,0x05000000,0x00000000
0x13010188,0x3f800000,0x3f800000,0x00000000
0x1301018c,0x4d656e75,0x4d656e75,0x00000000
0x13010190,0x4f707469,0x4f707469,0x00000000
0x13010194,0x6f6e3031,0x6f6e3031,0x00000000
0x1301019c,0x05000000,0x05000000,0x00000000
0x130101ac,0x3f800000,0x3f800000,0x00000000
0x130101b0,0x04000000,0x04000000,0x00000000
0x130101b8,0xbf9235f0,0xbf9235f0,0x00000000
0x130101c8,0x6f6e3032,0x6f6e3032,0x00000000
0x130101d0,0x05000000,0x05000000,0x00000000
0x130101ec,0xc012c4b0,0xc012c4b0,0x00000000
0x130101f4,0x4d656e75,0x4d656e75,0x00000000
0x130101f8,0x4f707469,0x4f707469,0x00000000
0x130101fc,0x6f6e3033,0x6f6e3033,0x00000000
0x13010214,0x3f800000,0x3f800000,0x00000000
0x13010218,0x04000000,0x04000000,0x00000000
0x13010220,0xc05cda50,0xc05cda50,0x00000000
0x13010228,0x4d656e75,0x4d656e75,0x00000000
0x1301022c,0x4f707469,0x4f707469,0x00000000
0x13010230,0x6f6e3034,0x6f6e3034,0x00000000
0x13010238,0x05000000,0x05000000,0x00000000
0x13010248,0x3f800000,0x3f800000,0x00000000
0x1301024c,0x04000000,0x04000000,0x00000000
0x13010254,0xc092ce22,0xc092ce22,0x00000000
0x1301025c,0x4d656e75,0x4d656e75,0x00000000
0x1301027c,0x3f800000,0x3f800000,0x00000000
0x13010290,0x4d656e75,0x4d656e75,0x00000000
0x13010294,0x4f707469,0x4f707469,0x00000000
0x13010298,0x6f6e3036,0x6f6e3036,0x00000000
0x130102b0,0x3f800000,0x3f800000,0x00000000
0x130102b4,0x04000000,0x04000000,0x00000000
0x130102bc,0xc0db901e,0xc0db901e,0x00000000
0x130102c8,0x4f707469,0x4f707469,0x00000000
0x130102cc,0x6f6e3037,0x6f6e3037,0x00000000
0x130102d4,0x05000000,0x05000000,0x00000000
0x130102e8,0x04000000,0x04000000,0x00000000
0x130102f0,0xc1008a17,0xc1008a17,0x00000000
0x130102f8,0x4d656e75,0x4d656e75,0x00000000
0x130102fc,0x4f707469,0x4f707469,0x00000000
0x13010318,0x3f800000,0x3f800000,0x00000000
0x1301031c,0x04000000,0x04000000,0x00000000
0x1301032c,0x4d656e75,0x4d656e75,0x00000000
0x13010330,0x4f707469,0x4f707469,0x00000000
0x13010334,0x6f6e3039,0x6f6e3039,0x00000000
0x1301033c,0x05000000,0x05000000,0x00000000
0x1301034c,0x3f800000,0x3f800000,0x00000000
0x13010350,0x04000000,0x04000000,0x00000000
0x13010358,0xc3041589,0xc3041589,0x00000000
0x1301035c,0x36c00000,0x36c00000,0x00000000
0x1301036c,0x6e743030,0x6e743030,0x00000000
0x13010374,0x05000000,0x05000000,0x00000000
0x1301038c,0x5f636f6d,0x5f636f6d,0x00000000
0x13010390,0x706f6e65,0x706f6e65,0x00000000
0x13010394,0x6e743031,0x6e743031,0x00000000
0x1301039c,0x05000000,0x05000000,0x00000000
0x130103ac,0x3f800000,0x3f800000,0x00000000
0x130103b0,0x4d656e75,0x4d656e75,0x00000000
0x130103b4,0x5f636f6d,0x5f636f6d,0x00000000
0x130103b8,0x706f6e65,0x706f6e65,0x00000000
0x130103bc,0x6e743033,0x6e743033,0x00000000
0x130103d4,0x3f800000,0x3f800000,0x00000000
0x130103d8,0x4d656e75,0x4d656e75,0x00000000
0x130103dc,0x5f636f6d,0x5f636f6d,0x00000000
0x130103ec,0x05000000,0x05000000,0x00000000
0x130103fc,0x3f800000,0x3f800000,0x00000000
0x1301040c,0x6e743037,0x6e743037,0x00000000
0x13010414,0x05000000,0x05000000,0x00000000
0x1301042c,0x5f636f6d,0x5f636f6d,0x00000000
0x13010430,0x706f6e65,0x706f6e65,0x00000000
0x13010434,0x6e743039,0x6e743039,0x00000000
0x1301043c,0x05000000,0x05000000,0x00000000
0x1301044c,0x3f800000,0x3f800000,0x00000000
0x13010450,0x4d656e75,0x4d656e75,0x00000000
0x13010454,0x5f636f6d,0x5f636f6d,0x00000000
0x13010458,0x706f6e65,0x706f6e65,0x00000000
0x1301045c,0x6e743131,0x6e743131,0x00000000
0x13010474,0x3f800000,0x3f800000,0x00000000
0x13010478,0x4d656e75,0x4d656e75,0x00000000
0x1301047c,0x5f636f6d,0x5f636f6d,0x00000000
0x1301048c,0x05000000,0x05000000,0x00000000
0x1301049c,0x3f800000,0x3f800000,0x00000000
0x130104b4,0x05000000,0x05000000,0x00000000
0x130104cc,0x5f636f6d,0x5f636f6d,0x00000000
0x130104d0,0x706f6e65,0x706f6e65,0x00000000
0x130104d4,0x6e743137,0x6e743137,0x00000000
0x130104dc,0x05000000,0x05000000,0x00000000
0x130104ec,0x3f800000,0x3f800000,0x00000000
0x130104f0,0x4f707469,0x4f707469,0x00000000
0x130104f4,0x6f6e4f6e,0x6f6e4f6e,0x00000000
0x130104f8,0x65000000,0x65000000,0x00000000
0x130104fc,0x05000000,0x05000000,0x00000000
0x1301050c,0x3f800000,0x3f800000,0x00000000
0x13010510,0x04000000,0x04000000,0x00000000
0x13010514,0x40da4710,0x40da4710,0x00000000
0x13010518,0xbf06aa60,0xbf06aa60,0x00000000
0x1301051c,0xbda90600,0xbda90600,0x00000000
0x13010528,0x65303100,0x65303100,0x00000000
0x1301052c,0x05000000,0x05000000,0x00000000
0x1301053c,0x3f800000,0x3f800000,0x00000000
0x13010548,0xbf06aa60,0xbf06aa60,0x00000000
0x1301054c,0xbda90600,0xbda90600,0x00000000
0x13010550,0x4f707469,0x4f707469,0x00000000
0x13010554,0x6f6e4f6e,0x6f6e4f6e,0x00000000
0x13010558,0x65303200,0x65303200,0x00000000
0x1301055c,0x05000000,0x05000000,0x00000000
0x1301056c,0x3f800000,0x3f800000,0x00000000
0x13010570,0x04000000,0x04000000,0x00000000
0x13010574,0x40da4710,0x40da4710,0x00000000
0x13010578,0xbf06aa20,0xbf06aa20,0x00000000
0x1301057c,0xbda90600,0xbda90600,0x00000000
0x13010588,0x65303300,0x65303300,0x00000000
0x1301058c,0x05000000,0x05000000,0x00000000
0x1301059c,0x3f800000,0x3f800000,0x00000000
0x130105ac,0xbda90600,0xbda90600,0x00000000
0x130105b0,0x4f707469,0x4f707469,0x00000000
0x130105b4,0x6f6e4f6e,0x6f6e4f6e,0x00000000
0x130105b8,0x65303400,0x65303400,0x00000000
0x130105bc,0x05000000,0x05000000,0x00000000
0x130105cc,0x3f800000,0x3f800000,0x00000000
0x130105d0,0x04000000,0x04000000,0x00000000
0x130105d4,0x40da4710,0x40da4710,0x00000000
0x130105d8,0xbf06aa30,0xbf06aa30,0x00000000
0x130105dc,0xbda90600,0xbda90600,0x00000000
0x130105e8,0x65303500,0x65303500,0x00000000
0x130105ec,0x05000000,0x05000000,0x00000000
0x130105fc,0x3f800000,0x3f800000,0x00000000
0x13010608,0xbf06aa40,0xbf06aa40,0x00000000
0x1301060c,0xbda90600,0xbda90600,0x00000000
0x13010610,0x4f707469,0x4f707469,0x00000000
0x13010614,0x6f6e4f6e,0x6f6e4f6e,0x00000000
0x13010618,0x65303600,0x65303600,0x00000000
0x1301061c,0x05000000,0x05000000,0x00000000
0x1301062c,0x3f800000,0x3f800000,0x00000000
0x13010630,0x04000000,0x04000000,0x00000000
0x13010634,0x40da4710,0x40da4710,0x00000000
0x13010638,0xbf06aa40,0xbf06aa40,0x00000000
0x1301063c,0xbda90600,0xbda90600,0x00000000
0x1301064c,0x05000000,0x05000000,0x00000000
0x1301065c,0x3f800000,0x3f800000,0x00000000
0x1301066c,0xbda90600,0xbda90600,0x00000000
0x13010670,0x4f707469,0x4f707469,0x00000000
0x13010674,0x6f6e4f6e,0x6f6e4f6e,0x00000000
0x13010678,0x65303800,0x65303800,0x00000000
0x1301067c,0x05000000,0x05000000,0x00000000
0x1301068c,0x3f800000,0x3f800000,0x00000000
0x13010690,0x04000000,0x04000000,0x00000000
0x13010694,0x40da4710,0x40da4710,0x00000000
0x13010698,0xbf06aa20,0xbf06aa20,0x00000000
0x1301069c,0xbda90600,0xbda90600,0x00000000
0x130106ac,0x05000000,0x05000000,0x00000000
0x130106bc,0x3f800000,0x3f800000,0x00000000
0x130106cc,0xbda90600,0xbda90600,0x00000000
0x130106d0,0x4f707469,0x4f707469,0x00000000
0x130106d4,0x6f6e5477,0x6f6e5477,0x00000000
0x130106d8,0x6f000000,0x6f000000,0x00000000
0x130106dc,0x05000000,0x05000000,0x00000000
0x130106ec,0x3f800000,0x3f800000,0x00000000
0x130106f0,0x04000000,0x04000000,0x00000000
0x130106f4,0x41b22875,0x41b22875,0x00000000
0x130106f8,0xbf06aa60,0xbf06aa60,0x00000000
0x130106fc,0xbda90600,0xbda90600,0x00000000
0x1301070c,0x05000000,0x05000000,0x00000000
0x1301071c,0x3f800000,0x3f800000,0x00000000
0x1301072c,0xbda90600,0xbda90600,0x00000000
0x13010730,0x4f707469,0x4f707469,0x00000000
0x13010734,0x6f6e5477,0x6f6e5477,0x00000000
0x13010738,0x6f303200,0x6f303200,0x00000000
0x1301073c,0x05000000,0x05000000,0x00000000
0x1301074c,0x3f800000,0x3f800000,0x00000000
0x13010750,0x04000000,0x04000000,0x00000000
0x13010754,0x41b22875,0x41b22875,0x00000000
0x13010758,0xbf06aa20,0xbf06aa20,0x00000000
0x1301075c,0xbda90600,0xbda90600,0x00000000
0x13010760,0x4f707469,0x4f707469,0x00000000
0x13010764,0x6f6e5477,0x6f6e5477,0x00000000
0x13010768,0x6f303300,0x6f303300,0x00000000
0x1301076c,0x05000000,0x05000000,0x00000000
0x1301077c,0x3f800000,0x3f800000,0x00000000
0x13010788,0xbf06aa20,0xbf06aa20,0x00000000
0x1301078c,0xbda90600,0xbda90600,0x00000000
0x13010790,0x4f707469,0x4f707469,0x00000000
0x13010794,0x6f6e5477,0x6f6e5477,0x00000000
0x13010798,0x6f303400,0x6f303400,0x00000000
0x1301079c,0x05000000,0x05000000,0x00000000
0x130107ac,0x3f800000,0x3f800000,0x00000000
0x130107b0,0x04000000,0x04000000,0x00000000
0x130107b4,0x41b22875,0x41b22875,0x00000000
0x130107b8,0xbf06aa30,0xbf06aa30,0x00000000
0x130107bc,0xbda90600,0xbda90600,0x00000000
0x130107c8,0x6f303500,0x6f303500,0x00000000
0x130107cc,0x05000000,0x05000000,0x00000000
0x130107dc,0x3f800000,0x3f800000,0x00000000
0x130107e8,0xbf06aa40,0xbf06aa40,0x00000000
0x130107ec,0xbda90600,0xbda90600,0x00000000
0x130107f0,0x4f707469,0x4f707469,0x00000000
0x130107f4,0x6f6e5477,0x6f6e5477,0x00000000
0x130107f8,0x6f303600,0x6f303600,0x00000000
0x130107fc,0x05000000,0x05000000,0x00000000
0x1301080c,0x3f800000,0x3f800000,0x00000000
0x13010810,0x04000000,0x04000000,0x00000000
0x13010814,0x41b22875,0x41b22875,0x00000000
0x13010818,0xbf06aa40,0xbf06aa40,0x00000000
0x1301081c,0xbda90600,0xbda90600,0x00000000
0x13010828,0x6f303700,0x6f303700,0x00000000
0x1301082c,0x05000000,0x05000000,0x00000000
0x1301083c,0x3f800000,0x3f800000,0x00000000
0x13010848,0xbf06aa00,0xbf06aa00,0x00000000
0x13010850,0x4f707469,0x4f707469,0x00000000
0x13010854,0x6f6e5477,0x6f6e5477,0x00000000
0x13010858,0x6f303800,0x6f303800,0x00000000
0x1301085c,0x05000000,0x05000000,0x00000000
0x13010870,0x04000000,0x04000000,0x00000000
0x13010874,0x41b22875,0x41b22875,0x00000000
0x13010878,0xbf06aa20,0xbf06aa20,0x00000000
0x1301087c,0xbda90600,0xbda90600,0x00000000
0x13010888,0x6f303900,0x6f303900,0x00000000
0x1301089c,0x3f800000,0x3f800000,0x00000000
0x130108ac,0xbda90600,0xbda90600,0x00000000
0x130108b0,0x4f707469,0x4f707469,0x00000000
0x130108b4,0x6f6e5f62,0x6f6e5f62,0x00000000
0x130108b8,0x675f3030,0x675f3030,0x00000000
0x130108d0,0x3f800000,0x3f800000,0x00000000
0x130108d4,0x04000000,0x04000000,0x00000000
0x130108d8,0xc0da4710,0xc0da4710,0x00000000
0x130108dc,0x3f06aa20,0x3f06aa20,0x00000000
0x130108e8,0x6f6e5f62,0x6f6e5f62,0x00000000
0x130108ec,0x675f3031,0x675f3031,0x00000000
0x130108f4,0x05000000,0x05000000,0x00000000
0x1301090c,0xc0da4710,0xc0da4710,0x00000000
0x13010910,0x3f06aa20,0x3f06aa20,0x00000000
0x13010914,0x3d8ae200,0x3d8ae200,0x00000000
0x13010918,0x4f707469,0x4f707469,0x00000000
0x1301091c,0x6f6e5f62,0x6f6e5f62,0x00000000
0x13010928,0x05000000,0x05000000,0x00000000
0x13010938,0x3f800000,0x3f800000,0x00000000
0x1301093c,0x04000000,0x04000000,0x00000000
0x1301094c,0x4f707469,0x4f707469,0x00000000
0x13010950,0x6f6e5f62,0x6f6e5f62,0x00000000
0x13010954,0x675f3033,0x675f3033,0x00000000
0x1301095c,0x05000000,0x05000000,0x00000000
0x1301096c,0x3f800000,0x3f800000,0x00000000
0x13010970,0x04000000,0x04000000,0x00000000
0x13010974,0xc0da4710,0xc0da4710,0x00000000
0x13010978,0x3f06aa20,0x3f06aa20,0x00000000
0x1301097c,0x3d8ae200,0x3d8ae200,0x00000000
0x13010990,0x05000000,0x05000000,0x00000000
0x130109a0,0x3f800000,0x3f800000,0x00000000
0x130109a4,0x04000000,0x04000000,0x00000000
0x130109a8,0xc0da4710,0xc0da4710,0x00000000
0x130109ac,0x3f06aa20,0x3f06aa20,0x00000000
0x130109b0,0x3d8ae200,0x3d8ae200,0x00000000
0x130109b4,0x4f707469,0x4f707469,0x00000000
0x130109b8,0x6f6e5f62,0x6f6e5f62,0x00000000
0x130109bc,0x675f3035,0x675f3035,0x00000000
0x130109d4,0x3f800000,0x3f800000,0x00000000
0x130109d8,0x04000000,0x04000000,0x00000000
0x130109dc,0xc0da4710,0xc0da4710,0x00000000
0x130109f0,0x675f3036,0x675f3036,0x00000000
0x13010a0c,0x04000000,0x04000000,0x00000000
0x13010a10,0xc0da4710,0xc0da4710,0x00000000
0x13010a14,0x3f06aa20,0x3f06aa20,0x00000000
0x13010a18,0x3d8ae200,0x3d8ae200,0x00000000
0x13010a1c,0x4f707469,0x4f707469,0x00000000
0x13010a2c,0x05000000,0x05000000,0x00000000
0x13010a50,0x4f707469,0x4f707469,0x00000000
0x13010a54,0x6f6e5f62,0x6f6e5f62,0x00000000
0x13010a58,0x675f3038,0x675f3038,0x00000000
0x13010a70,0x3f800000,0x3f800000,0x00000000
0x13010a74,0x04000000,0x04000000,0x00000000
0x13010a78,0xc0da4710,0xc0da4710,0x00000000
0x13010a7c,0x3f06aa30,0x3f06aa30,0x00000000
0x13010c1c,0x3f06aa40,0x3f06aa40,0x00000000
0x13010c28,0x6f6e5f62,0x6f6e5f62,0x00000000
0x13010c2c,0x675f3137,0x675f3137,0x00000000
0x13010c48,0x04000000,0x04000000,0x00000000
0x13010c4c,0xc0da4710,0xc0da4710,0x00000000
0x13010c5c,0x6f6e5f62,0x6f6e5f62,0x00000000
0x13010c78,0x3f800000,0x3f800000,0x00000000
0x13010c7c,0x04000000,0x04000000,0x00000000
0x13010c8c,0x4f707469,0x4f707469,0x00000000
0x13010c9c,0x05000000,0x05000000,0x00000000
0x13010cac,0x3f800000,0x3f800000,0x00000000
0x13010cb8,0x3f06ab80,0x3f06ab80,0x00000000
0x13010cbc,0x3d8ae200,0x3d8ae200,0x00000000
0x13010cc0,0x4f707469,0x4f707469,0x00000000
0x13010cc4,0x6f6e735f,0x6f6e735f,0x00000000
0x13010cc8,0x6d61696e,0x6d61696e,0x00000000
0x13010ccc,0x5f746974,0x5f746974,0x00000000
0x13010cd0,0x6c650000,0x6c650000,0x00000000
0x13010cd4,0x05000000,0x05000000,0x00000000
0x13010ce8,0x04000000,0x04000000,0x00000000
0x13010cec,0x3f9b1fd0,0x3f9b1fd0,0x00000000
0x13010d64,0x52696768,0x52696768,0x00000000
0x13010ea4,0x05000000,0x05000000,0x00000000
0x13010f64,0x6c6f6e67,0x6c6f6e67,0x00000000
